Fecha,Semana,Turno,Tripulacion,Fase,Linea,Cliente,Lado,Estacion,Min,Problema,Paro,Capturista,Estación
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J02,7.0,Falla de Máquina,LH J02 Falla de Máquina,7 min LH J02 Falla de Máquina no detecta pieza ,
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,3.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,3 min LH LÍNEA Cambio de Modelo  4,
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J02,45.0,No pasa Red Rabbit,LH J02 No pasa Red Rabbit,45 min LH J02 No pasa Red Rabbit ,
2025-06-12,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J05,3.0,Sobreproceso,RH J05 Sobreproceso,3 min RH J05 Sobreproceso sello dañado,
2025-06-12,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  1,
2025-06-12,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J04,20.0,No pasa Red Rabbit,RH J04 No pasa Red Rabbit,20 min RH J04 No pasa Red Rabbit ,
2025-06-12,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J03,6.0,Material Mezclado,RH J03 Material Mezclado,6 min RH J03 Material Mezclado cables,
2025-06-12,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  2,
2025-06-12,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  1,
2025-06-12,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J02,5.0,Ajuste de Sensor (SD),LH J02 Ajuste de Sensor (SD),5 min LH J02 Ajuste de Sensor (SD) marca angulo,
2025-06-12,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J05,13.0,No da Ciclo,LH J05 No da Ciclo,13 min LH J05 No da Ciclo ,
2025-06-12,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J02,5.0,No Termina Ciclo,LH J02 No Termina Ciclo,5 min LH J02 No Termina Ciclo no libera pieza,
2025-06-12,24.0,2,A,Fase1,GA Main,NISSAN,LH,A04,20.0,Spring,LH A04 Spring,"20 min LH A04 Spring ng, diferentes pallet ",
2025-06-12,24.0,2,A,Fase1,GA Main,NISSAN,LH,A25,3.0,Lever IH,LH A25 Lever IH,3 min LH A25 Lever IH mal ensamblado,
2025-06-12,24.0,2,A,Fase1,GA Main,NISSAN,,A32,4.0,Falla de Máquina, A32 Falla de Máquina,4 min  A32 Falla de Máquina conector,
2025-06-12,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-06-12,24.0,2,A,Fase1,GA Main,NISSAN,,A12,5.0,No Inyecta Puntos de Grasa, A12 No Inyecta Puntos de Grasa,5 min  A12 No Inyecta Puntos de Grasa ,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,LÍNEA,19.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,19 min RH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B3,13.0,Ajuste de Fixture (PY),RH B3 Ajuste de Fixture (PY),13 min RH B3 Ajuste de Fixture (PY) cambio de herramental,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B13,23.0,Striker,RH B13 Striker,23 min RH B13 Striker ,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B1,9.0,Material No Conforme,RH B1 Material No Conforme,9 min RH B1 Material No Conforme lever oh con golpe,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B2,10.0,Falla de Máquina,RH B2 Falla de Máquina,10 min RH B2 Falla de Máquina ajuste de punto de grasa ,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B13,17.0,No Termina Ciclo,RH B13 No Termina Ciclo,17 min RH B13 No Termina Ciclo ,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B13,27.0,Ajuste de Tope,RH B13 Ajuste de Tope,"27 min RH B13 Ajuste de Tope ajuste de conector, tope mecanico ",
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,LÍNEA,27.0,Flujo Lento,RH LÍNEA Flujo Lento,27 min RH LÍNEA Flujo Lento mejora de ing.,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B13,4.0,Falla de Máquina,RH B13 Falla de Máquina,4 min RH B13 Falla de Máquina pierde secuencia ,
2025-06-12,24.0,2,A,Fase2,M11 Final RR RH,HONDA,RR RH,LÍNEA,8.0,Falla de Sistema POD,RR RH LÍNEA Falla de Sistema POD,8 min RR RH LÍNEA Falla de Sistema POD no enciende pantalla,
2025-06-12,24.0,2,A,Fase2,M11 Final RR LH,HONDA,RR LH,LÍNEA,12.0,Falla de Sistema POD,RR LH LÍNEA Falla de Sistema POD,12 min RR LH LÍNEA Falla de Sistema POD no enciende pantalla,
2025-06-12,24.0,2,A,Fase2,M11 Final FR LH,HONDA,FR LH,LÍNEA,8.0,Falla de Sistema POD,FR LH LÍNEA Falla de Sistema POD,8 min FR LH LÍNEA Falla de Sistema POD no enciende pantalla,
2025-06-12,24.0,2,A,Fase2,M11 Final FR LH,HONDA,FR LH,LÍNEA,14.0,Falta de Material,FR LH LÍNEA Falta de Material,"14 min FR LH LÍNEA Falta de Material material equivocado, recibo",
2025-06-12,24.0,2,A,Fase2,Conveyor,HONDA,,K17,15.0,Falla de Máquina, K17 Falla de Máquina,15 min  K17 Falla de Máquina cambio de cable oriental motor ,
2025-06-12,24.0,2,A,Fase2,Conveyor,HONDA,,K18,2.0,Falla de Sensor (SD), K18 Falla de Sensor (SD),2 min  K18 Falla de Sensor (SD) sucio,
2025-06-12,24.0,2,A,Fase2,Conveyor,HONDA,,K19,5.0,Entrenamiento de Personal, K19 Entrenamiento de Personal,5 min  K19 Entrenamiento de Personal ,
2025-06-12,24.0,2,A,Fase2,Conveyor,HONDA,,K02,5.0,Ajuste de Sensor (SD), K02 Ajuste de Sensor (SD),5 min  K02 Ajuste de Sensor (SD) que detecta lever ,
2025-06-12,24.0,2,A,Fase2,Conveyor,HONDA,,LÍNEA,5.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,5 min  LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,2,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,2,A,Fase2,M16 A RH,HONDA,RH,B11,16.0,No da Ciclo,RH B11 No da Ciclo,16 min RH B11 No da Ciclo tornillo del 49,
2025-06-12,24.0,2,A,Fase2,M16 A RH,HONDA,RH,B14,15.0,Falla de Máquina,RH B14 Falla de Máquina,15 min RH B14 Falla de Máquina pone mal la hora con 30min de diferencia ,
2025-06-12,24.0,2,A,Fase2,ODYSSEY RH,HONDA,RH,B7,19.0,Falla de Máquina,RH B7 Falla de Máquina,19 min RH B7 Falla de Máquina no libera pieza,
2025-06-12,24.0,2,A,Fase2,M18 LH,HONDA,LH,B6,64.0,No Inyecta Puntos de Grasa,LH B6 No Inyecta Puntos de Grasa,64 min LH B6 No Inyecta Puntos de Grasa ,
2025-06-12,24.0,2,A,Fase2,M18 LH,HONDA,LH,LÍNEA,8.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,8 min LH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,2,A,Fase2,M18 LH,HONDA,LH,B3,7.0,Ajuste de Fixture (PY),LH B3 Ajuste de Fixture (PY),7 min LH B3 Ajuste de Fixture (PY) cambio de herramental,
2025-06-12,24.0,2,A,Fase1,AC6,STELLANTIS,,LÍNEA,12.0,Ausentismo, LÍNEA Ausentismo,12 min  LÍNEA Ausentismo ,
2025-06-12,24.0,2,A,Fase1,AC6,STELLANTIS,,A8,40.0,Entrenamiento de Personal, A8 Entrenamiento de Personal,40 min  A8 Entrenamiento de Personal ,
2025-06-12,24.0,2,A,Fase1,AC6,STELLANTIS,,A5.2,10.0,No Inyecta Puntos de Grasa, A5.2 No Inyecta Puntos de Grasa,10 min  A5.2 No Inyecta Puntos de Grasa ,
2025-06-12,24.0,2,A,Fase2,M18 LH,HONDA,LH,B10,7.0,Falla de Máquina,LH B10 Falla de Máquina,7 min LH B10 Falla de Máquina herramental no entra en el lever lock ,
2025-06-12,24.0,2,A,Fase2,M18 RH,HONDA,RH,B10,6.0,No pasa Red Rabbit,RH B10 No pasa Red Rabbit,6 min RH B10 No pasa Red Rabbit C,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,50.0,Ajuste de programación (Mtto), A2 Ajuste de programación (Mtto),50 min  A2 Ajuste de programación (Mtto) FALLA DE MESA INDEX NO GIRA,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,27.0,Falla de Máquina, A2 Falla de Máquina,27 min  A2 Falla de Máquina insercion de pin ,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,22.0,Falla de Máquina, A1 Falla de Máquina,22 min  A1 Falla de Máquina BUSH NO ENTRA EN MALE LH NIDO 1,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,20.0,Revisión de Material Sospechoso, A1 Revisión de Material Sospechoso,20 min  A1 Revisión de Material Sospechoso BUSH NO ENTRA EN FIXTURE,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,20.0,Robot Tira Piezas, A2 Robot Tira Piezas,20 min  A2 Robot Tira Piezas ,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A3,20.0,Piezas Dañadas, A3 Piezas Dañadas,20 min  A3 Piezas Dañadas BUSH,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,7.0,Falla de Máquina, A1 Falla de Máquina,7 min  A1 Falla de Máquina INSERCCION DE BUSH ,
2025-06-13,24.0,1,B,Fase2,M16 A LH,HONDA,LH,LÍNEA,2.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,2 min LH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase2,M18 RH,HONDA,RH,LÍNEA,10.0,Ausentismo,RH LÍNEA Ausentismo,10 min RH LÍNEA Ausentismo ,
2025-06-13,24.0,1,B,Fase2,M18 RH,HONDA,RH,B13,65.0,Falla de Máquina,RH B13 Falla de Máquina,65 min RH B13 Falla de Máquina AJUSTE DE TOPE DE LA CARRERA DEL LEVER IH,
2025-06-13,24.0,1,B,Fase2,M18 RH,HONDA,RH,B13,15.0,No Regresa a Origen,RH B13 No Regresa a Origen,15 min RH B13 No Regresa a Origen ,
2025-06-13,24.0,1,B,Fase2,M18 RH,HONDA,RH,B8,30.0,Entrenamiento de Personal,RH B8 Entrenamiento de Personal,30 min RH B8 Entrenamiento de Personal ,
2025-06-13,24.0,1,B,Fase2,M18 RH,HONDA,RH,LÍNEA,3.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,3 min RH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J05,7.0,No Regresa a Origen,LH J05 No Regresa a Origen,7 min LH J05 No Regresa a Origen ,
2025-06-13,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1 rev 1,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,8.0,No da Etiqueta POD,RH LÍNEA No da Etiqueta POD,8 min RH LÍNEA No da Etiqueta POD ,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,J04,15.0,Exceso de Grasa,RH J04 Exceso de Grasa,15 min RH J04 Exceso de Grasa ,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,J04,13.0,Retorno Lento,RH J04 Retorno Lento,13 min RH J04 Retorno Lento CABLE OH,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,LH,J02,14.0,No pasa Red Rabbit,LH J02 No pasa Red Rabbit,14 min LH J02 No pasa Red Rabbit 4,
2025-06-13,24.0,1,B,Fase1,GA Cable B LH,NISSAN,LH,J02,10.0,No pasa Red Rabbit,LH J02 No pasa Red Rabbit,10 min LH J02 No pasa Red Rabbit ,
2025-06-13,24.0,1,B,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1 rev 1,
2025-06-13,24.0,1,B,Fase1,GA Cable B LH,NISSAN,LH,J04,12.0,No Regresa a Origen,LH J04 No Regresa a Origen,12 min LH J04 No Regresa a Origen ,
2025-06-13,24.0,1,B,Fase1,Hinge P02F,NISSAN,,A1,7.0,No pasa Red Rabbit, A1 No pasa Red Rabbit,7 min  A1 No pasa Red Rabbit ,
2025-06-13,24.0,1,B,Fase1,Hinge P02F,NISSAN,,LÍNEA,3.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,3 min  LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase1,Hinge P02F,NISSAN,,A1,8.0,Falla de Sensor (SD), A1 Falla de Sensor (SD),8 min  A1 Falla de Sensor (SD) DAÑADO,
2025-06-13,24.0,1,B,Fase1,Check link P02F,NISSAN,,LÍNEA,15.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,15 min  LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase1,Check link P02F,NISSAN,,A3,21.0,Piezas Dañadas, A3 Piezas Dañadas,21 min  A3 Piezas Dañadas ,
2025-06-13,24.0,1,B,Fase1,Check link L02D,NISSAN,,A3,17.0,No pasa Red Rabbit, A3 No pasa Red Rabbit,17 min  A3 No pasa Red Rabbit ,
2025-06-13,24.0,1,B,Fase1,Check link XDC,NISSAN,,LÍNEA,11.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,11 min  LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase1,Check link XDC,NISSAN,,A1,9.0,Ajuste de Sensor (SD), A1 Ajuste de Sensor (SD),9 min  A1 Ajuste de Sensor (SD) MARCA RETIRAR PIEZA,
2025-06-13,24.0,1,B,Fase1,Check link XDC,NISSAN,,A4,26.0,Piezas Dañadas, A4 Piezas Dañadas,26 min  A4 Piezas Dañadas AJUSTE DE HERRAMENTAL,
2025-06-13,24.0,1,B,Fase1,AC9 Cinch,STELLANTIS,,A8,110.0,Falla de Máquina, A8 Falla de Máquina,110 min  A8 Falla de Máquina NO DA TORNILLO,
2025-06-13,24.0,1,B,Fase1,GA Main,NISSAN,,LÍNEA,2.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,2 min  LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase1,GA Main,NISSAN,,A34,5.0,Falla de Máquina, A34 Falla de Máquina,5 min  A34 Falla de Máquina NO REALIZA FUNCIONAMIENTO RH,
2025-06-13,24.0,1,B,Fase1,GA Main,NISSAN,,A34,5.0,Falla de Máquina, A34 Falla de Máquina,5 min  A34 Falla de Máquina MARCA CANCEL RH,
2025-06-13,24.0,1,B,Fase1,GA Main,NISSAN,,A11,3.0,Falla de Máquina, A11 Falla de Máquina,3 min  A11 Falla de Máquina SPRING PANIC ,
2025-06-13,24.0,1,B,Fase1,GA Main,NISSAN,,A32,14.0,Striker, A32 Striker,14 min  A32 Striker ,
2025-06-13,24.0,1,B,Fase1,GA Main,NISSAN,,A32,7.0,Ajuste de Pallet, A32 Ajuste de Pallet,7 min  A32 Ajuste de Pallet 32,
2025-06-13,24.0,1,B,Fase1,M2 FR RH,NISSAN,,LÍNEA,17.0,Liberación de Calidad, LÍNEA Liberación de Calidad,17 min  LÍNEA Liberación de Calidad ,
2025-06-13,24.0,1,B,Fase1,M2 FR RH,NISSAN,,A5,21.0,Ajuste de Estampado, A5 Ajuste de Estampado,21 min  A5 Ajuste de Estampado ,
2025-06-13,24.0,1,B,Fase1,M2 FR RH,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase2,Conveyor,HONDA,,K25,6.0,Robot Tira Piezas, K25 Robot Tira Piezas,6 min  K25 Robot Tira Piezas ,
2025-06-13,24.0,1,B,Fase1,AC9 Cinch,STELLANTIS,,LÍNEA,5.0,No pasa Red Rabbit, LÍNEA No pasa Red Rabbit,5 min  LÍNEA No pasa Red Rabbit ,
2025-06-13,24.0,1,B,Fase1,AC9 Cinch,STELLANTIS,,LÍNEA,2.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,2 min  LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase2,M18 RH,HONDA,RH,B10,10.0,Falla de Máquina,RH B10 Falla de Máquina,10 min RH B10 Falla de Máquina ajuste de sensor ,
2025-06-13,24.0,1,B,Fase2,M18 RH,HONDA,RH,B10,15.0,Falla de Máquina,RH B10 Falla de Máquina,15 min RH B10 Falla de Máquina marca lever link,
2025-06-13,24.0,1,B,Fase1,Check link L02D,NISSAN,,A1.1,24.0,Falla de Camara (SD), A1.1 Falla de Camara (SD),24 min  A1.1 Falla de Camara (SD) cuerdas NG,
2025-06-13,24.0,1,B,Fase1,Check link XDC,NISSAN,,LÍNEA,9.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,9 min  LÍNEA Cambio de Modelo  #2,
2025-06-13,24.0,1,B,Fase1,Check link XDC,NISSAN,,A4,11.0,No da Etiqueta POD, A4 No da Etiqueta POD,11 min  A4 No da Etiqueta POD ,
2025-06-13,24.0,1,B,Fase1,Check link XDC,NISSAN,,A1,12.0,No Inyecta Puntos de Grasa, A1 No Inyecta Puntos de Grasa,12 min  A1 No Inyecta Puntos de Grasa ,
2025-06-13,24.0,1,B,Fase1,Hinge P02F,NISSAN,,LÍNEA,4.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,4 min  LÍNEA Cambio de Modelo  #2,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,20.0,Falla de Máquina, A1 Falla de Máquina,20 min  A1 Falla de Máquina ajuste de pin,
2025-06-13,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,10.0,Falla de Máquina, A2 Falla de Máquina,10 min  A2 Falla de Máquina piezas a rivetear,
2025-06-13,24.0,1,B,Fase1,M2 FR RH,NISSAN,,LÍNEA,8.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,8 min  LÍNEA Cambio de Modelo  #2,
2025-06-13,24.0,1,B,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  #2,
2025-06-13,24.0,1,B,Fase1,GA Cable B LH,NISSAN,LH,J02,15.0,Falla de Máquina,LH J02 Falla de Máquina,15 min LH J02 Falla de Máquina marca angle sensor,
2025-06-13,24.0,1,B,Fase1,GA Cable B LH,NISSAN,LH,J04,7.0,Falla de Máquina,LH J04 Falla de Máquina,7 min LH J04 Falla de Máquina marca clip ,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,J03,7.0,Material Mezclado,RH J03 Material Mezclado,7 min RH J03 Material Mezclado cable revuelto ,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,J04,10.0,Falla de Máquina,RH J04 Falla de Máquina,10 min RH J04 Falla de Máquina marca cable oh,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,7.0,No da Etiqueta POD,RH LÍNEA No da Etiqueta POD,7 min RH LÍNEA No da Etiqueta POD falta de POD,
2025-06-13,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  #2,
2025-06-13,24.0,1,B,Fase2,M16 A RH,HONDA,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,2,A,Fase2,Conveyor,HONDA,,K25,10.0,Ajuste de Robot, K25 Ajuste de Robot,10 min  K25 Ajuste de Robot ,
2025-06-13,24.0,2,A,Fase2,Conveyor,HONDA,,K13,20.0,Ajuste de Pallet, K13 Ajuste de Pallet,20 min  K13 Ajuste de Pallet ,
2025-06-13,24.0,2,A,Fase2,Conveyor,HONDA,,K14,2.0,Ajuste de Sensor (SD), K14 Ajuste de Sensor (SD),2 min  K14 Ajuste de Sensor (SD) sucio,
2025-06-13,24.0,2,A,Fase2,Conveyor,HONDA,,K08,5.0,Maquina Alarmada, K08 Maquina Alarmada,5 min  K08 Maquina Alarmada stopper atorado en nido,
2025-06-13,24.0,2,A,Fase2,M11 Final FR LH,HONDA,FR LH,LÍNEA,10.0,Cambio de Modelo ,FR LH LÍNEA Cambio de Modelo ,10 min FR LH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,2,A,Fase2,M11 Final FR LH,HONDA,FR LH,LÍNEA,10.0,Falla de Impresora POD,FR LH LÍNEA Falla de Impresora POD,10 min FR LH LÍNEA Falla de Impresora POD ,
2025-06-13,24.0,2,A,Fase2,M18 LH,HONDA,LH,B10,65.0,Falla de Máquina,LH B10 Falla de Máquina,65 min LH B10 Falla de Máquina herramental no entra en el lever lock ,
2025-06-13,24.0,2,A,Fase2,M18 LH,HONDA,LH,LÍNEA,8.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,8 min LH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,2,A,Fase2,M18 LH,HONDA,LH,B3,7.0,Ajuste de Fixture (PY),LH B3 Ajuste de Fixture (PY),7 min LH B3 Ajuste de Fixture (PY) cambio de herramental por cambio de modelo,
2025-06-13,24.0,2,A,Fase2,M18 RH,HONDA,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,2,A,Fase2,M18 RH,HONDA,RH,B13,34.0,Falla de Máquina,RH B13 Falla de Máquina,34 min RH B13 Falla de Máquina se quedaba a medio ciclo ,
2025-06-13,24.0,2,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,13.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,13 min RH LÍNEA Cambio de Modelo  ,
2025-06-13,24.0,2,A,Fase2,M16 A LH,HONDA,LH,B3,8.0,Entrenamiento de Personal,LH B3 Entrenamiento de Personal,8 min LH B3 Entrenamiento de Personal ,
2025-06-13,24.0,2,A,Fase2,M16 A LH,HONDA,LH,B9,5.0,Material Equivocado,LH B9 Material Equivocado,5 min LH B9 Material Equivocado ,
2025-06-13,24.0,2,A,Fase2,M16 A LH,HONDA,LH,B2,13.0,No da Ciclo,LH B2 No da Ciclo,13 min LH B2 No da Ciclo ,
2025-06-13,24.0,2,A,Fase2,M16 A LH,HONDA,LH,B9,13.0,Falla de Máquina,LH B9 Falla de Máquina,13 min LH B9 Falla de Máquina solo coloca 1 tornillo,
2025-06-13,24.0,2,A,Fase1,Hinge Autom,NISSAN,,A2,34.0,Falla de Máquina, A2 Falla de Máquina,34 min  A2 Falla de Máquina se desmonta pallet #4 para limpiar ,
2025-06-13,24.0,2,A,Fase1,Hinge Autom,NISSAN,,A2,20.0,Falla de Máquina, A2 Falla de Máquina,20 min  A2 Falla de Máquina tornillo capado,
2025-06-13,24.0,2,A,Fase1,Hinge Autom,NISSAN,,A2,18.0,Falla de Máquina, A2 Falla de Máquina,18 min  A2 Falla de Máquina insercion de pin ,
2025-06-13,24.0,2,A,Fase1,Hinge Autom,NISSAN,,A2,15.0,Falla de Máquina, A2 Falla de Máquina,15 min  A2 Falla de Máquina se cambia balero ,
2025-06-13,24.0,2,A,Fase1,Hinge Autom,NISSAN,,A1,6.0,Falla de Máquina, A1 Falla de Máquina,6 min  A1 Falla de Máquina no inserta bush ,
2025-06-13,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,8.0,Ausentismo, LÍNEA Ausentismo,8 min  LÍNEA Ausentismo ,
2025-06-13,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-06-13,24.0,2,A,Fase1,GA Main,NISSAN,,A25,2.0,Lever IH, A25 Lever IH,2 min  A25 Lever IH ,
2025-06-13,24.0,2,A,Fase1,GA Main,NISSAN,,K32,4.0,Striker, K32 Striker,4 min  K32 Striker ,
2025-06-13,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  2,
2025-06-13,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  1,
2025-06-13,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  1,
2025-06-13,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J02,5.0,Falla de Máquina,LH J02 Falla de Máquina,5 min LH J02 Falla de Máquina escaner desconectado,
2025-06-13,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  3,
2025-06-13,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,15.0,No pasa Red Rabbit,LH J04 No pasa Red Rabbit,15 min LH J04 No pasa Red Rabbit ,
2025-06-13,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J02,5.0,Ajuste de Sensor (SD),LH J02 Ajuste de Sensor (SD),5 min LH J02 Ajuste de Sensor (SD) angulo,
2025-06-13,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J02,8.0,Ajuste de Cortinas,LH J02 Ajuste de Cortinas,8 min LH J02 Ajuste de Cortinas alarmadas,
2025-06-13,24.0,2,A,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Abastecimiento,RH LÍNEA Abastecimiento,10 min RH LÍNEA Abastecimiento ,
2025-06-13,24.0,2,A,Fase1,GA Cable B RH,NISSAN,RH,J04,10.0,Ajuste de Sensor (SD),RH J04 Ajuste de Sensor (SD),10 min RH J04 Ajuste de Sensor (SD) marca cable knob y seguro de niño ,
2025-06-13,24.0,2,A,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  1,
2025-06-13,24.0,2,A,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  2,
